  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.118E+016     5.830E-001     0.000E+000     0.000E+000     4.892E-008     4.932E-013     0.000E+000     8.559E-013     0.000E+000     8.288E-011     8.500E-002
      1.198E+016     5.830E-001     0.000E+000     0.000E+000     7.001E-008     5.083E-013     0.000E+000     9.828E-013     0.000E+000     8.816E-011     8.500E-002
      1.284E+016     5.829E-001     0.000E+000     0.000E+000     9.565E-008     5.182E-013     0.000E+000     1.128E-012     0.000E+000     9.442E-011     8.500E-002
      1.376E+016     5.829E-001     0.000E+000     0.000E+000     1.245E-007     5.245E-013     0.000E+000     1.296E-012     0.000E+000     1.016E-010     8.500E-002
      1.474E+016     5.829E-001     0.000E+000     0.000E+000     1.549E-007     5.292E-013     0.000E+000     1.488E-012     0.000E+000     1.094E-010     8.500E-002
      1.580E+016     5.828E-001     0.000E+000     0.000E+000     1.849E-007     5.339E-013     0.000E+000     1.708E-012     0.000E+000     1.176E-010     8.500E-002
      1.693E+016     5.828E-001     0.000E+000     0.000E+000     2.134E-007     5.404E-013     0.000E+000     1.961E-012     0.000E+000     1.259E-010     8.500E-002
      1.814E+016     5.828E-001     0.000E+000     0.000E+000     2.401E-007     5.498E-013     0.000E+000     2.251E-012     0.000E+000     1.340E-010     8.500E-002
      1.944E+016     5.828E-001     0.000E+000     0.000E+000     2.652E-007     5.629E-013     0.000E+000     2.584E-012     0.000E+000     1.416E-010     8.500E-002
      2.083E+016     5.827E-001     0.000E+000     0.000E+000     2.895E-007     5.802E-013     0.000E+000     2.967E-012     0.000E+000     1.483E-010     8.500E-002
      2.232E+016     5.827E-001     0.000E+000     0.000E+000     3.137E-007     6.022E-013     0.000E+000     3.405E-012     0.000E+000     1.541E-010     8.500E-002
      2.391E+016     5.827E-001     0.000E+000     0.000E+000     3.385E-007     6.291E-013     0.000E+000     3.909E-012     0.000E+000     1.588E-010     8.500E-002
      2.562E+016     5.827E-001     0.000E+000     0.000E+000     3.646E-007     6.612E-013     0.000E+000     4.486E-012     0.000E+000     1.623E-010     8.500E-002
      2.745E+016     5.827E-001     0.000E+000     0.000E+000     3.921E-007     6.986E-013     0.000E+000     5.149E-012     0.000E+000     1.645E-010     8.500E-002
      2.942E+016     5.827E-001     0.000E+000     0.000E+000     4.214E-007     7.415E-013     0.000E+000     5.909E-012     0.000E+000     1.656E-010     8.500E-002
      3.152E+016     5.826E-001     0.000E+000     0.000E+000     4.527E-007     7.898E-013     0.000E+000     6.780E-012     0.000E+000     1.656E-010     8.500E-002
      3.378E+016     5.826E-001     0.000E+000     0.000E+000     4.861E-007     8.433E-013     0.000E+000     7.779E-012     0.000E+000     1.645E-010     8.500E-002
      3.619E+016     5.826E-001     0.000E+000     0.000E+000     5.217E-007     9.015E-013     0.000E+000     8.924E-012     0.000E+000     1.627E-010     8.500E-002
      3.878E+016     5.826E-001     0.000E+000     0.000E+000     5.596E-007     9.631E-013     0.000E+000     1.024E-011     0.000E+000     1.602E-010     8.500E-002
      4.155E+016     5.826E-001     0.000E+000     0.000E+000     6.000E-007     1.025E-012     0.000E+000     1.174E-011     0.000E+000     1.576E-010     8.500E-002
      4.452E+016     5.826E-001     0.000E+000     0.000E+000     6.431E-007     1.081E-012     0.000E+000     1.346E-011     0.000E+000     1.558E-010     8.500E-002
      4.771E+016     5.826E-001     0.000E+000     0.000E+000     6.889E-007     1.116E-012     0.000E+000     1.543E-011     0.000E+000     1.563E-010     8.500E-002
      5.112E+016     5.826E-001     0.000E+000     0.000E+000     7.377E-007     1.113E-012     0.000E+000     1.770E-011     0.000E+000     1.616E-010     8.500E-002
      5.478E+016     5.826E-001     0.000E+000     0.000E+000     7.899E-007     1.066E-012     0.000E+000     2.030E-011     0.000E+000     1.729E-010     8.500E-002
      5.869E+016     5.826E-001     0.000E+000     0.000E+000     8.459E-007     9.907E-013     0.000E+000     2.328E-011     0.000E+000     1.896E-010     8.500E-002
      6.289E+016     5.826E-001     0.000E+000     0.000E+000     9.059E-007     9.038E-013     0.000E+000     2.670E-011     0.000E+000     2.107E-010     8.500E-002
