  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      5.736E+014     0.000E+000     1.133E-006     0.000E+000     8.406E-011     1.025E-014     0.000E+000     5.838E-006     3.254E-004     0.000E+000     0.000E+000
      6.146E+014     0.000E+000     1.130E-006     0.000E+000     8.406E-011     1.035E-014     0.000E+000     5.747E-006     3.094E-004     0.000E+000     0.000E+000
      6.586E+014     0.000E+000     1.126E-006     0.000E+000     8.406E-011     1.046E-014     0.000E+000     5.650E-006     2.943E-004     0.000E+000     0.000E+000
      7.057E+014     0.000E+000     1.123E-006     0.000E+000     8.406E-011     1.057E-014     0.000E+000     5.550E-006     2.802E-004     0.000E+000     0.000E+000
      7.561E+014     0.000E+000     1.120E-006     0.000E+000     8.406E-011     1.068E-014     0.000E+000     5.448E-006     2.669E-004     0.000E+000     0.000E+000
      8.102E+014     0.000E+000     1.116E-006     0.000E+000     8.406E-011     1.079E-014     0.000E+000     5.346E-006     2.544E-004     0.000E+000     0.000E+000
      8.682E+014     0.000E+000     1.113E-006     0.000E+000     8.406E-011     1.091E-014     0.000E+000     5.244E-006     2.426E-004     0.000E+000     0.000E+000
      9.303E+014     0.000E+000     1.109E-006     0.000E+000     8.406E-011     1.104E-014     0.000E+000     5.143E-006     2.316E-004     0.000E+000     0.000E+000
      9.968E+014     0.000E+000     1.105E-006     0.000E+000     8.406E-011     1.117E-014     0.000E+000     5.043E-006     2.213E-004     0.000E+000     0.000E+000
      1.068E+015     0.000E+000     1.102E-006     0.000E+000     8.406E-011     1.131E-014     0.000E+000     4.943E-006     2.116E-004     0.000E+000     0.000E+000
      1.144E+015     0.000E+000     1.098E-006     0.000E+000     8.406E-011     1.145E-014     0.000E+000     4.845E-006     2.024E-004     0.000E+000     0.000E+000
      1.226E+015     0.000E+000     1.094E-006     0.000E+000     8.406E-011     1.160E-014     0.000E+000     4.748E-006     1.939E-004     0.000E+000     0.000E+000
      1.314E+015     0.000E+000     1.090E-006     0.000E+000     8.406E-011     1.177E-014     0.000E+000     4.652E-006     1.858E-004     0.000E+000     0.000E+000
      1.408E+015     0.000E+000     1.086E-006     0.000E+000     8.406E-011     1.194E-014     0.000E+000     4.557E-006     1.782E-004     0.000E+000     0.000E+000
      1.509E+015     0.000E+000     1.082E-006     0.000E+000     8.406E-011     1.212E-014     0.000E+000     4.463E-006     1.711E-004     0.000E+000     0.000E+000
      1.617E+015     0.000E+000     1.078E-006     0.000E+000     8.406E-011     1.231E-014     0.000E+000     4.371E-006     1.645E-004     0.000E+000     0.000E+000
      1.732E+015     0.000E+000     1.074E-006     0.000E+000     8.406E-011     1.252E-014     0.000E+000     4.279E-006     1.582E-004     0.000E+000     0.000E+000
      1.856E+015     0.000E+000     1.070E-006     0.000E+000     8.406E-011     1.274E-014     0.000E+000     4.189E-006     1.523E-004     0.000E+000     0.000E+000
      1.989E+015     0.000E+000     1.065E-006     0.000E+000     8.406E-011     1.297E-014     0.000E+000     4.101E-006     1.468E-004     0.000E+000     0.000E+000
      2.131E+015     0.000E+000     1.061E-006     0.000E+000     8.406E-011     1.321E-014     0.000E+000     4.013E-006     1.416E-004     0.000E+000     0.000E+000
