  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.020E+017     3.065E-004     0.000E+000     0.000E+000     9.960E-009     1.923E-014     0.000E+000     2.619E-011     0.000E+000     7.133E-010     8.500E-002
      1.093E+017     3.071E-004     0.000E+000     0.000E+000     1.115E-008     1.869E-014     0.000E+000     3.003E-011     0.000E+000     6.905E-010     8.500E-002
      1.171E+017     3.077E-004     0.000E+000     0.000E+000     1.244E-008     1.819E-014     0.000E+000     3.443E-011     0.000E+000     6.730E-010     8.500E-002
      1.255E+017     3.083E-004     0.000E+000     0.000E+000     1.383E-008     1.779E-014     0.000E+000     3.947E-011     0.000E+000     6.800E-010     8.500E-002
      1.345E+017     3.090E-004     0.000E+000     0.000E+000     1.534E-008     1.748E-014     0.000E+000     4.528E-011     0.000E+000     7.215E-010     8.500E-002
      1.441E+017     3.096E-004     0.000E+000     0.000E+000     1.700E-008     1.721E-014     0.000E+000     5.194E-011     0.000E+000     7.958E-010     8.500E-002
      1.544E+017     3.102E-004     0.000E+000     0.000E+000     1.882E-008     1.695E-014     0.000E+000     5.960E-011     0.000E+000     8.995E-010     8.500E-002
      1.654E+017     3.109E-004     0.000E+000     0.000E+000     2.082E-008     1.671E-014     0.000E+000     6.838E-011     0.000E+000     1.027E-009     8.500E-002
      1.773E+017     3.115E-004     0.000E+000     0.000E+000     2.304E-008     1.648E-014     0.000E+000     7.845E-011     0.000E+000     1.176E-009     8.500E-002
      1.899E+017     3.121E-004     0.000E+000     0.000E+000     2.548E-008     1.626E-014     0.000E+000     8.998E-011     0.000E+000     1.348E-009     8.500E-002
      2.035E+017     3.127E-004     0.000E+000     0.000E+000     2.820E-008     1.606E-014     0.000E+000     1.032E-010     0.000E+000     1.546E-009     8.500E-002
      2.181E+017     3.133E-004     0.000E+000     0.000E+000     3.122E-008     1.586E-014     0.000E+000     1.183E-010     0.000E+000     1.771E-009     8.500E-002
      2.337E+017     3.139E-004     0.000E+000     0.000E+000     3.459E-008     1.567E-014     0.000E+000     1.357E-010     0.000E+000     2.030E-009     8.500E-002
      2.504E+017     3.145E-004     0.000E+000     0.000E+000     3.837E-008     1.550E-014     0.000E+000     1.555E-010     0.000E+000     2.325E-009     8.500E-002
      2.683E+017     3.152E-004     0.000E+000     0.000E+000     4.263E-008     1.533E-014     0.000E+000     1.781E-010     0.000E+000     2.663E-009     8.500E-002
      2.875E+017     3.158E-004     0.000E+000     0.000E+000     4.743E-008     1.518E-014     0.000E+000     2.041E-010     0.000E+000     3.049E-009     8.500E-002
