  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.544E+017     5.823E-001     0.000E+000     0.000E+000     2.394E-006     3.725E-012     0.000E+000     5.539E-009     0.000E+000     4.176E-008     8.039E+000
      1.654E+017     5.073E-001     0.000E+000     0.000E+000     2.307E-006     3.177E-012     0.000E+000     5.520E-009     0.000E+000     3.681E-008     7.002E+000
      1.773E+017     4.419E-001     0.000E+000     0.000E+000     2.218E-006     2.705E-012     0.000E+000     5.499E-009     0.000E+000     3.257E-008     6.098E+000
      1.899E+017     3.850E-001     0.000E+000     0.000E+000     2.130E-006     2.270E-012     0.000E+000     5.480E-009     0.000E+000     2.969E-008     5.311E+000
      2.035E+017     3.353E-001     0.000E+000     0.000E+000     2.045E-006     1.858E-012     0.000E+000     5.469E-009     0.000E+000     2.856E-008     4.626E+000
      2.181E+017     2.921E-001     0.000E+000     0.000E+000     1.964E-006     1.504E-012     0.000E+000     5.462E-009     0.000E+000     2.829E-008     4.029E+000
      2.337E+017     2.545E-001     0.000E+000     0.000E+000     1.888E-006     1.217E-012     0.000E+000     5.454E-009     0.000E+000     2.820E-008     3.509E+000
      2.504E+017     2.217E-001     0.000E+000     0.000E+000     1.816E-006     9.890E-013     0.000E+000     5.446E-009     0.000E+000     2.814E-008     3.056E+000
      2.683E+017     1.931E-001     0.000E+000     0.000E+000     1.750E-006     8.067E-013     0.000E+000     5.435E-009     0.000E+000     2.807E-008     2.662E+000
      2.875E+017     1.682E-001     0.000E+000     0.000E+000     1.688E-006     6.608E-013     0.000E+000     5.423E-009     0.000E+000     2.800E-008     2.318E+000
      3.080E+017     1.466E-001     0.000E+000     0.000E+000     1.630E-006     5.435E-013     0.000E+000     5.409E-009     0.000E+000     2.791E-008     2.019E+000
      3.301E+017     1.277E-001     0.000E+000     0.000E+000     1.578E-006     4.489E-013     0.000E+000     5.393E-009     0.000E+000     2.782E-008     1.759E+000
      3.537E+017     1.112E-001     0.000E+000     0.000E+000     1.530E-006     3.722E-013     0.000E+000     5.375E-009     0.000E+000     2.772E-008     1.532E+000
      3.790E+017     9.690E-002     0.000E+000     0.000E+000     1.486E-006     3.099E-013     0.000E+000     5.354E-009     0.000E+000     2.760E-008     1.334E+000
      4.061E+017     8.441E-002     0.000E+000     0.000E+000     1.448E-006     2.590E-013     0.000E+000     5.330E-009     0.000E+000     2.746E-008     1.162E+000
      4.351E+017     7.354E-002     0.000E+000     0.000E+000     1.414E-006     2.172E-013     0.000E+000     5.302E-009     0.000E+000     2.731E-008     1.012E+000
      4.662E+017     6.407E-002     0.000E+000     0.000E+000     1.384E-006     1.828E-013     0.000E+000     5.271E-009     0.000E+000     2.714E-008     8.814E-001
      4.996E+017     5.581E-002     0.000E+000     0.000E+000     1.359E-006     1.543E-013     0.000E+000     5.235E-009     0.000E+000     2.695E-008     7.677E-001
