  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.773E+017     3.410E-002     0.000E+000     0.000E+000     2.169E-007     3.851E-014     0.000E+000     3.644E-010     0.000E+000     1.824E-009     8.500E-002
      1.899E+017     3.410E-002     0.000E+000     0.000E+000     2.374E-007     3.521E-014     0.000E+000     4.162E-010     0.000E+000     2.083E-009     8.500E-002
      2.035E+017     3.410E-002     0.000E+000     0.000E+000     2.603E-007     3.233E-014     0.000E+000     4.750E-010     0.000E+000     2.376E-009     8.500E-002
      2.181E+017     3.410E-002     0.000E+000     0.000E+000     2.859E-007     2.981E-014     0.000E+000     5.417E-010     0.000E+000     2.709E-009     8.500E-002
      2.337E+017     3.410E-002     0.000E+000     0.000E+000     3.146E-007     2.761E-014     0.000E+000     6.171E-010     0.000E+000     3.085E-009     8.500E-002
      2.504E+017     3.410E-002     0.000E+000     0.000E+000     3.470E-007     2.568E-014     0.000E+000     7.023E-010     0.000E+000     3.510E-009     8.500E-002
      2.683E+017     3.410E-002     0.000E+000     0.000E+000     3.835E-007     2.400E-014     0.000E+000     7.983E-010     0.000E+000     3.989E-009     8.500E-002
      2.875E+017     3.411E-002     0.000E+000     0.000E+000     4.248E-007     2.253E-014     0.000E+000     9.062E-010     0.000E+000     4.526E-009     8.500E-002
      3.080E+017     3.411E-002     0.000E+000     0.000E+000     4.717E-007     2.125E-014     0.000E+000     1.027E-009     0.000E+000     5.128E-009     8.500E-002
      3.301E+017     3.411E-002     0.000E+000     0.000E+000     5.252E-007     2.013E-014     0.000E+000     1.162E-009     0.000E+000     5.799E-009     8.500E-002
      3.537E+017     3.411E-002     0.000E+000     0.000E+000     5.863E-007     1.916E-014     0.000E+000     1.312E-009     0.000E+000     6.546E-009     8.500E-002
      3.790E+017     3.411E-002     0.000E+000     0.000E+000     6.562E-007     1.831E-014     0.000E+000     1.479E-009     0.000E+000     7.373E-009     8.500E-002
      4.061E+017     3.412E-002     0.000E+000     0.000E+000     7.364E-007     1.757E-014     0.000E+000     1.662E-009     0.000E+000     8.285E-009     8.500E-002
      4.351E+017     3.412E-002     0.000E+000     0.000E+000     8.285E-007     1.692E-014     0.000E+000     1.864E-009     0.000E+000     9.285E-009     8.500E-002
      4.662E+017     3.412E-002     0.000E+000     0.000E+000     9.346E-007     1.635E-014     0.000E+000     2.084E-009     0.000E+000     1.038E-008     8.500E-002
      4.996E+017     3.412E-002     0.000E+000     0.000E+000     1.057E-006     1.586E-014     0.000E+000     2.323E-009     0.000E+000     1.156E-008     8.500E-002
      5.353E+017     3.413E-002     0.000E+000     0.000E+000     1.198E-006     1.543E-014     0.000E+000     2.580E-009     0.000E+000     1.283E-008     8.500E-002
      5.736E+017     3.413E-002     0.000E+000     0.000E+000     1.360E-006     1.505E-014     0.000E+000     2.856E-009     0.000E+000     1.419E-008     8.500E-002
      6.146E+017     3.413E-002     0.000E+000     0.000E+000     1.546E-006     1.473E-014     0.000E+000     3.149E-009     0.000E+000     1.564E-008     8.500E-002
      6.586E+017     3.413E-002     0.000E+000     0.000E+000     1.761E-006     1.444E-014     0.000E+000     3.458E-009     0.000E+000     1.716E-008     8.500E-002
      7.057E+017     3.414E-002     0.000E+000     0.000E+000     2.008E-006     1.419E-014     0.000E+000     3.780E-009     0.000E+000     1.875E-008     8.500E-002
   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          



   RADIUS         GHe            He+            RHe            HeH+           C-             GC             C+             C              RC             RCH         
      1.020E+014     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000
      1.093E+014     0.000E+000     3.526E-014     0.000E+000     2.154E-018     7.597E-019     0.000E+000     9.428E-009     5.284E-005     0.000E+000     0.000E+000
      1.171E+014     0.000E+000     3.814E-014     0.000E+000     2.453E-018     2.724E-019     0.000E+000     1.249E-009     2.797E-005     0.000E+000     0.000E+000
      1.255E+014     0.000E+000     4.279E-014     0.000E+000     2.817E-018     6.164E-020     0.000E+000     1.220E-010     1.447E-005     0.000E+000     0.000E+000
      1.345E+014     0.000E+000     4.927E-014     0.000E+000     3.238E-018     1.522E-020     0.000E+000     1.160E-011     8.866E-006     0.000E+000     0.000E+000
      1.441E+014     0.000E+000     5.700E-014     0.000E+000     3.723E-018     5.257E-021     0.000E+000     9.621E-013     6.115E-006     0.000E+000     0.000E+000
      1.544E+014     0.000E+000     6.580E-014     0.000E+000     4.279E-018     2.586E-021     0.000E+000     1.377E-013     4.494E-006     0.000E+000     0.000E+000
      1.654E+014     0.000E+000     7.575E-014     0.000E+000     4.918E-018     1.679E-021     0.000E+000     1.061E-013     3.485E-006     0.000E+000     0.000E+000
      1.773E+014     0.000E+000     8.706E-014     0.000E+000     5.651E-018     1.309E-021     0.000E+000     1.411E-013     2.844E-006     0.000E+000     0.000E+000
      1.899E+014     0.000E+000     9.994E-014     0.000E+000     6.494E-018     1.143E-021     0.000E+000     1.958E-013     2.422E-006     0.000E+000     0.000E+000
      2.035E+014     0.000E+000     1.147E-013     0.000E+000     7.461E-018     1.070E-021     0.000E+000     2.719E-013     2.132E-006     0.000E+000     0.000E+000
      2.181E+014     0.000E+000     1.315E-013     0.000E+000     8.572E-018     1.047E-021     0.000E+000     3.760E-013     1.924E-006     0.000E+000     0.000E+000
      2.337E+014     0.000E+000     1.507E-013     0.000E+000     9.847E-018     1.052E-021     0.000E+000     5.157E-013     1.768E-006     0.000E+000     0.000E+000
      2.504E+014     0.000E+000     1.728E-013     0.000E+000     1.131E-017     1.077E-021     0.000E+000     6.985E-013     1.647E-006     0.000E+000     0.000E+000
      2.683E+014     0.000E+000     1.980E-013     0.000E+000     1.299E-017     1.114E-021     0.000E+000     9.306E-013     1.551E-006     0.000E+000     0.000E+000
      2.875E+014     0.000E+000     2.269E-013     0.000E+000     1.492E-017     1.161E-021     0.000E+000     1.215E-012     1.473E-006     0.000E+000     0.000E+000
      3.080E+014     0.000E+000     2.599E-013     0.000E+000     1.714E-017     1.215E-021     0.000E+000     1.550E-012     1.409E-006     0.000E+000     0.000E+000
      3.301E+014     0.000E+000     2.978E-013     0.000E+000     1.969E-017     1.275E-021     0.000E+000     1.932E-012     1.355E-006     0.000E+000     0.000E+000
